,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
1086,Supreme Court to Hear First Abortion Case in 5 Years,"Interest is high in abortion case that Supreme Court is set to hear, especially in current climate with court in transition and abortion debate as raucous as it has ever been; case raises two questions with broad implications for future of abortion; one is how flexible restriction on access to abortion must be when woman's pregnancy poses threat to her health; second is under what circumstances federal courts can continue to bar enforcement of abortion restrictions that have not yet gone into effect, and so cannot be said to have injured anyone specifically; court will decide soon whether to hear argument on another highly charged case that involves federal ban on late-term abortion; law, passed in 2003, has not taken effect because federal courts around country have declared it unconstitutional for lack of health exception that Supreme Court said was essential in prior ruling (M)","WASHINGTON, Nov. 28 - When the Supreme Court meets on Wednesday to hear its first abortion case in five years, the topic will be familiar: a requirement that doctors notify a pregnant teenager's parent before performing an abortion.",2005-11-29T05:00:00+0000,2005,0.09375843628115908,0.1162577558656278,0.09783928939706855,0.08849103565436428,0.08582023078384889,-0.031037484840620855,-0.04655443017002971,0.008938443979508793,-0.05672769228627155,-0.059393299722871794,2.2,0.00014446438839443417,0.0007819527250486041
1087,Shifting Views Over Abortion Fog Gore Race,"Vice Pres Al Gore's position on abortion, how it has changed over 15 years since he ran for US Senate in Tennessee, and why it is now a source of bitter and growing contention in race for Democratic nomination for president; Bill Bradley, Gore's opponent in Democratic primaries, is running television ads in New York that say that Bradley is 'the only candidate who's always been pro-choice;' Gore said last week that while he voted against federal financing for abortions in late 1970's and early 1980's he had abandoned that position as he came to realize that it carries 'an inequitable result'; says he has always supported Roe v. Wade; but Gore's efforts to minimize how much his position has changed over the years has fueled controversy; photo (L)","In the fall of 1984, when President Ronald Reagan was on a triumphal march to re-election and Southern Democrats feared devastating losses across their region, Victor Ashe, a Republican candidate for Senate in Tennessee, was stalled and frustrated in his campaign against Al Gore Jr.",2000-02-25T05:00:00+0000,2000,0.14486657455438015,0.12796424473693566,0.11866070048172027,0.11609982636620567,0.09870917626769822,-0.14406364637041735,-0.07639838652688208,-0.10920626973679765,-0.127908552300749,0.0024683269258537633,4.5,0.0002860351651379092,0.003364748238865434
1088,Politicians Open Front on Abortion in Bay Area,San Francisco officials are battling so-called “crisis pregnancy centers” to stem what they call misleading advertising.,"SAN FRANCISCO — Seeking to stem what they call misleading advertising, San Francisco officials on Tuesday began a two-pronged attack on “crisis pregnancy centers,” which are billed as places for pregnant women to get advice, but often use counseling to discourage abortions.",2011-08-03T03:14:05+0000,2011,0.12208950931686377,0.10778145736724602,0.11956847711938892,0.10409545588895883,0.09182240458134086,-0.1323962169416134,-0.1471468904530252,-0.08869142903047827,-0.08345150774375971,-0.00021331048752097902,2.5,0.00015090290324065568,0.00329218237805272
1089,Abortion Law On Disclosure Is Upheld,Abortion Law On Disclosure Is Upheld**New Jersey Superior Court Judge Marguerite T Simon upholds six-month-old law requiring doctor to tell parent before performing abortion on unmarried girl under 18; state Supreme Court will likely decide whether law is put into effect (M),A New Jersey judge today upheld the state's six-month-old law requiring a doctor to tell a parent before performing an abortion on an unmarried girl under 18.,1999-12-14T05:00:00+0000,1999,0.10255693788983718,0.10414547597299866,0.11158205808368096,0.10977294110527488,0.08627890703689249,-0.13031310362389467,-0.10744810376404497,-0.06451434049103223,-0.07273053838336771,-0.10241045232907976,3.5,0.00010013493177033043,0.0007202554508081322
1090,Here’s how abortion rights supporters won in conservative Kansas.,Turnout was high for a referendum that drew national attention.,"Supporters of abortion rights won a huge and surprising victory on Tuesday in one of the most conservative states in the country, with Kansas voters resoundingly rejecting a constitutional amendment that would have let state legislators ban or significantly restrict abortion.",2022-08-03T05:02:33+0000,2022,0.11694071393789839,0.1299908118899025,0.11074740021392658,0.10812427105431516,0.08633991612363767,-0.0059584263672754975,0.017753965883103375,0.02201083586348365,0.03600529797058589,0.0529945801481547,12.0,0.00025269100458117207,0.0004809287180365405
1091,A Cruel Scheme to Curb Abortion,Editorial opposes House bill that would put anyone other than parent who accompanies minor across state lines to seek abortion at risk of criminal prosecution if minor has not met home state's parental consent requirements,Don't be misled by the label. The benignly titled ''Child Custody Protection Act'' scheduled for House action today is in fact a cold-hearted piece of legislation that would jeopardize the health of desperate young women seeking abortions and potentially imprison adults who help them. The bill also flouts the Constitution.,1999-06-30T05:00:00+0000,1999,0.11492777255325912,0.11359052633878362,0.09152477663521136,0.08696100729809121,0.07813936780021438,-0.08421296366742045,-0.10982874236371806,-0.1576414011938974,-0.02145395754267366,-0.11562257261830014,3.25,0.00027078234241044116,0.002514160558699437
1092,Miers Was Leader in Effort Within Bar to Rescind Support for Abortion,"Abortion rights activists were prepared for a climactic struggle over the successor to Justice Sandra Day O'Connor, a critical swing vote on the constitutional right to abortion. But the choice of Harriet E. Miers presented them with a very different challenge -- not a clear-cut opponent of abortion, but someone with very little record on the issue at all.     Most of their attention was focused Monday on what public record existed on the issue: Ms. Miers's leadership, as president of the State Bar of Texas from 1992 to 1993, in an effort to roll back the American Bar Association's support for abortion rights.  ",Correction Appended,2005-10-04T05:00:00+0000,2005,0.11324792974747158,0.08836377314533972,0.1174159569369276,0.10545888461554614,0.09772960331261643,-0.0777346576994231,-0.06817543442780338,-0.0023962283052093103,0.06001353009503175,-0.01796129819741663,2.6666666666666665,0.0001376169130399307,0.0030906386346218964
1093,Closed Minds on Abortion,Editorial assails refusal of Gov Hughes and Dem Legis leaders to study NJ abortion law reform,,1967-03-16T05:00:00+0000,1967,0.1005873574218475,0.10900746026282863,0.0882510843802113,0.08843595113024248,0.07455574129626943,-0.09576700495689308,-0.05574364278215576,-0.039263611057131644,-0.07920220805246851,-0.05215041972242444,1.0714285714285714,0.00017347876839221126,0.0005149534823751954
1094,New Pressure For Whitman On Abortions,"New Jersey Assembly Republicans, hoping that political pressure of Senate race will cause Gov Christine Todd Whitman to yield on issue, have begun their most promising effort yet in decade-old fight to require parental notification before abortion can be performed on minor; Whitman has yet to take position on parent notification legislation, but since becoming Governor, she has developed national reputation as moderate Republican and she favors abortion rights (M)","Hoping that the political pressure of a Senate race will cause Gov. Christine Todd Whitman to yield on the issue, Assembly Republicans have begun their most promising effort yet in a decade-old fight to require parental notification before an abortion can be performed on a minor.",1999-05-18T05:00:00+0000,1999,0.06547531684199644,0.09974668531746173,0.0843346290871521,0.10828222235744075,0.060648836517850156,0.008103307370917679,-0.05189535131102374,0.01188330887387463,-0.0006112090742729822,-0.0558956220602201,1.1111111111111112,0.00043141992589258965,0.0011153089451366369
1095,Please Laugh About My Abortion With Me,"Amid the grief over Roe v. Wade, comedy can be a coping mechanism.","On Friday evening, June 24, I arrived at the Cherry Lane Theater in Manhattan having already traveled between outrage, exhaustion and despair. Roe v. Wade was overturned that morning, and I was about to perform my comedy show “Oh God, a Show About Abortion.” I performed the show after the draft of the Supreme Court decision in Dobbs v. Jackson Women’s Health Organization leaked, and the mood in the theater then was somber; an edgier joke, one that normally elicits reluctant bursts of laughter, earned groans.",2022-07-13T09:00:11+0000,2022,0.07759105170289718,0.1107653914541981,0.11307952868570074,0.11512709462197611,0.07414846676827415,-0.09243863504864311,-0.0923708622653813,-0.06755330426130672,-0.047690494999549145,-0.06497419253261356,1.1666666666666667,0.00041725108168537536,0.00037193545241745137
1096,House Passes Bill Tightening Parental Rule for Abortions,"House passes bill making it federal crime for any adult to transport under-age girl across state lines to have abortion without consent of her parents; vote is 270 to 157; Senate to vote on similar bill within few months; House measure is victory for abortion opponents, who are pushing ambitious agenda now that Congress is under greater Republican control; bill also requires doctors who perform abortions on girls 17 and under to comply with state notification law, and in some cases to notify girl's parents in person; violators could face $100,000 fine and year in jail; bill also imposes 24-hour waiting period for young women who travel to another state for abortion, in some cases even if they are accompanied by their parents; measure has strong backing of White House; opponents say measure would violate Supreme Court ruling that requires state parental notification laws to include alternatives, like permitting abortions with judge's consent (M)","WASHINGTON, April 27 - The House passed a bill on Wednesday making it a federal crime for any adult to transport an under-age girl across state lines to have an abortion without the consent of her parents. A vote on a similar bill is expected in the Senate later this spring or early this summer, and backers says its chances are good.",2005-04-28T05:00:00+0000,2005,0.11528191178287074,0.12121806348009871,0.12830625799492143,0.13227579851801433,0.09705970073983021,-0.04836163702907539,-0.033978853046594946,-0.006184716189607513,-0.030385237290318435,-0.03181626402963931,1.0,0.00019070666419048783,0.00023087258273394462
